"","minlatedeparted","scheddeplocal"
"2203",9,"03/12/2018 17:15"
"2204",-3,"03/12/2018 15:25"
"2205",62,"03/12/2018 18:45"
"2206",-1,"03/12/2018 14:45"
"2207",-2,"03/12/2018 5:35"
"2208",-1,"03/12/2018 4:55"
"2209",49,"03/12/2018 14:55"
"2210",-8,"03/12/2018 12:30"
"2211",3,"03/12/2018 11:00"
"2212",-8,"03/12/2018 4:55"
"2213",-2,"10/09/2018 5:50"
"2214",17,"10/09/2018 11:05"
"2215",-5,"10/09/2018 13:00"
"2216",-9,"10/09/2018 9:35"
"2217",0,"10/09/2018 5:40"
"2218",-2,"10/09/2018 9:00"
"2219",4,"10/09/2018 13:15"
"2220",-9,"10/09/2018 15:15"
"2221",-11,"10/09/2018 12:40"
"2222",-8,"10/09/2018 10:15"
"2223",-1,"09/08/2018 6:20"
"2224",-5,"09/08/2018 5:50"
"2225",-10,"09/08/2018 11:05"
"2226",-12,"09/08/2018 13:00"
"2227",-20,"09/08/2018 9:35"
"2228",-8,"09/08/2018 5:40"
"2229",3,"09/08/2018 13:15"
"2230",-3,"09/08/2018 12:40"
"2231",-16,"09/08/2018 10:15"
"2232",2,"31/05/2018 6:20"
"2233",2,"31/05/2018 5:50"
"2234",46,"31/05/2018 11:05"
"2235",16,"31/05/2018 13:00"
"2236",-2,"31/05/2018 9:35"
"2237",19,"31/05/2018 5:40"
"2238",-3,"31/05/2018 9:00"
"2239",47,"31/05/2018 13:15"
"2240",30,"31/05/2018 15:15"
"2241",-6,"31/05/2018 18:10"
"2242",22,"31/05/2018 12:40"
"2243",-25,"31/05/2018 10:15"
"2244",20,"23/01/2019 6:30"
"2245",46,"23/01/2019 6:00"
"2246",10,"23/01/2019 10:50"
"2247",3,"23/01/2019 13:00"
"2248",5,"23/01/2019 9:35"
"2249",12,"23/01/2019 13:15"
"2250",7,"23/01/2019 5:40"
"2251",46,"23/01/2019 9:15"
"2252",17,"23/01/2019 8:20"
"2253",2,"23/01/2019 14:45"
"2254",14,"23/01/2019 5:35"
"2255",-21,"23/01/2019 4:55"
"2256",7,"23/01/2019 14:55"
"2257",-16,"23/01/2019 21:35"
"2258",-2,"23/01/2019 12:30"
"2259",-7,"23/01/2019 11:00"
"2260",-4,"23/01/2019 4:55"
"2261",95,"17/07/2018 6:20"
"2262",19,"17/07/2018 5:50"
"2263",53,"17/07/2018 11:05"
"2264",-1,"17/07/2018 13:00"
"2265",30,"17/07/2018 9:35"
"2266",27,"17/07/2018 5:40"
"2267",5,"17/07/2018 9:00"
"2268",16,"17/07/2018 13:15"
"2269",3,"17/07/2018 15:15"
"2270",-9,"17/07/2018 18:10"
"2271",-1,"17/07/2018 12:40"
"2272",19,"17/07/2018 10:15"
"2273",3,"28/10/2018 6:30"
"2274",3,"28/10/2018 6:00"
"2275",-13,"28/10/2018 10:50"
"2276",-13,"28/10/2018 13:00"
"2277",-3,"28/10/2018 9:35"
"2278",2,"28/10/2018 13:15"
"2279",-2,"28/10/2018 5:40"
"2280",7,"28/10/2018 8:20"
"2281",10,"28/10/2018 5:50"
"2282",21,"28/10/2018 14:55"
"2283",-6,"28/10/2018 12:30"
"2284",-18,"28/10/2018 11:00"
"2285",-2,"04/04/2019 6:25"
"2286",10,"04/04/2019 5:55"
"2287",43,"04/04/2019 11:05"
"2288",-14,"04/04/2019 13:05"
"2289",126,"04/04/2019 9:35"
"2290",16,"04/04/2019 5:35"
"2291",9,"04/04/2019 13:15"
"2292",-5,"04/04/2019 9:00"
"2293",-9,"04/04/2019 5:50"
"2294",-5,"04/04/2019 4:30"
"2295",47,"04/04/2019 15:00"
"2296",20,"04/04/2019 17:50"
"2297",-11,"04/04/2019 5:10"
"2298",15,"04/04/2019 16:40"
"2299",-102,"04/04/2019 17:10"
"2300",-1,"04/04/2019 5:15"
"2301",17,"04/04/2019 17:20"
"2302",10,"04/04/2019 21:45"
"2303",15,"04/04/2019 22:30"
"2304",48,"04/04/2019 19:55"
"2305",-1,"04/04/2019 12:30"
"2306",-10,"04/04/2019 9:35"
"2307",-2,"06/03/2019 6:30"
"2308",14,"06/03/2019 6:00"
"2309",-6,"06/03/2019 10:50"
"2310",-12,"06/03/2019 13:00"
"2311",0,"06/03/2019 9:35"
"2312",5,"06/03/2019 13:15"
"2313",-6,"06/03/2019 5:40"
"2314",21,"06/03/2019 9:15"
"2315",-14,"06/03/2019 8:20"
"2316",1,"06/03/2019 14:45"
"2317",12,"06/03/2019 5:35"
"2318",9,"06/03/2019 4:55"
"2319",3,"06/03/2019 14:55"
"2320",-14,"06/03/2019 21:35"
"2321",-5,"06/03/2019 12:30"
"2322",-11,"06/03/2019 11:00"
"2323",14,"06/03/2019 4:55"
"2324",0,"22/01/2019 6:30"
"2325",-4,"22/01/2019 6:00"
"2326",25,"22/01/2019 10:50"
"2327",-1,"22/01/2019 13:00"
"2328",-12,"22/01/2019 9:35"
"2329",55,"22/01/2019 13:15"
"2330",-5,"22/01/2019 14:45"
"2331",8,"22/01/2019 4:55"
"2332",5,"22/01/2019 14:55"
"2333",-5,"22/01/2019 21:35"
"2334",-5,"22/01/2019 12:30"
"2335",-14,"22/01/2019 11:00"
"2336",-2,"22/01/2019 4:55"
"2337",5,"07/05/2018 5:50"
"2338",2,"07/05/2018 11:05"
"2339",-2,"07/05/2018 13:00"
"2340",-5,"07/05/2018 9:35"
"2341",1,"07/05/2018 5:40"
"2342",-5,"07/05/2018 9:00"
"2343",1,"07/05/2018 13:15"
"2344",-23,"07/05/2018 15:15"
"2345",-12,"07/05/2018 15:35"
"2346",-22,"07/05/2018 18:10"
"2347",-4,"07/05/2018 12:40"
"2348",0,"07/05/2018 10:15"
"2349",4,"25/06/2018 6:20"
"2350",-13,"25/06/2018 5:50"
"2351",-8,"25/06/2018 11:05"
"2352",14,"25/06/2018 13:00"
"2353",-31,"25/06/2018 9:35"
"2354",-3,"25/06/2018 5:40"
"2355",-14,"25/06/2018 9:00"
"2356",20,"25/06/2018 13:15"
"2357",-112,"25/06/2018 15:15"
"2358",66,"25/06/2018 15:35"
"2359",1,"25/06/2018 18:10"
"2360",-13,"25/06/2018 12:40"
"2361",-6,"25/06/2018 10:15"
"2362",-1,"30/03/2019 6:30"
"2363",39,"30/03/2019 9:15"
"2364",-2,"30/03/2019 6:00"
"2365",6,"30/03/2019 10:50"
"2366",-12,"30/03/2019 13:00"
"2367",0,"30/03/2019 9:35"
"2368",2,"30/03/2019 5:40"
"2369",-2,"30/03/2019 13:15"
"2370",9,"30/03/2019 8:20"
"2371",-12,"30/03/2019 14:45"
"2372",4,"30/03/2019 5:35"
"2373",-2,"30/03/2019 4:55"
"2374",-7,"30/03/2019 14:55"
"2375",-7,"30/03/2019 21:35"
"2376",3,"30/03/2019 12:30"
"2377",1,"30/03/2019 11:00"
"2378",-5,"30/03/2019 4:55"
"2379",-14,"04/06/2018 6:20"
"2380",1,"04/06/2018 5:50"
"2381",3,"04/06/2018 11:05"
"2382",6,"04/06/2018 13:00"
"2383",9,"04/06/2018 9:35"
"2384",1,"04/06/2018 5:40"
"2385",-1,"04/06/2018 9:00"
"2386",-11,"04/06/2018 13:15"
"2387",-13,"04/06/2018 15:15"
"2388",-5,"04/06/2018 18:10"
"2389",-1,"04/06/2018 12:40"
"2390",-2,"04/06/2018 10:15"
"2391",15,"01/01/2019 6:30"
"2392",0,"01/01/2019 6:45"
"2393",-6,"01/01/2019 6:00"
"2394",6,"01/01/2019 10:50"
"2395",-7,"01/01/2019 13:00"
"2396",-31,"01/01/2019 9:35"
"2397",-6,"01/01/2019 5:40"
"2398",68,"01/01/2019 13:15"
"2399",4,"01/01/2019 8:20"
"2400",15,"01/01/2019 14:45"
"2401",1,"01/01/2019 5:35"
"2402",-21,"01/01/2019 21:35"
"2403",54,"01/01/2019 12:30"
"2404",-23,"01/01/2019 11:00"
"2405",-8,"01/01/2019 4:55"
"2406",23,"24/07/2018 6:20"
"2407",24,"24/07/2018 5:50"
"2408",-4,"24/07/2018 11:05"
"2409",82,"24/07/2018 13:00"
"2410",-15,"24/07/2018 9:35"
"2411",-7,"24/07/2018 5:40"
"2412",7,"24/07/2018 9:00"
"2413",2,"24/07/2018 13:15"
"2414",35,"24/07/2018 15:15"
"2415",-25,"24/07/2018 18:10"
"2416",-3,"24/07/2018 12:40"
"2417",4,"24/07/2018 10:15"
"2418",7,"09/11/2018 6:00"
"2419",48,"09/11/2018 10:50"
"2420",-19,"09/11/2018 13:00"
"2421",13,"09/11/2018 9:35"
"2422",12,"09/11/2018 13:15"
"2423",-3,"09/11/2018 5:40"
"2424",-1,"09/11/2018 6:30"
"2425",0,"09/11/2018 8:20"
"2426",17,"09/11/2018 5:50"
"2427",4,"09/11/2018 14:55"
"2428",-8,"09/11/2018 12:30"
"2429",-11,"09/11/2018 11:00"
"2430",-14,"09/12/2018 9:15"
"2431",83,"09/12/2018 6:00"
"2432",0,"09/12/2018 10:50"
"2433",7,"09/12/2018 13:00"
"2434",20,"09/12/2018 9:35"
"2435",6,"09/12/2018 13:15"
"2436",52,"09/12/2018 5:40"
"2437",54,"09/12/2018 6:30"
"2438",21,"09/12/2018 8:20"
"2439",15,"09/12/2018 17:15"
"2440",-1,"09/12/2018 15:25"
"2441",-5,"09/12/2018 14:45"
"2442",-14,"09/12/2018 5:35"
"2443",-9,"09/12/2018 4:55"
"2444",5,"09/12/2018 14:55"
"2445",67,"09/12/2018 21:35"
"2446",4,"09/12/2018 12:30"
"2447",54,"09/12/2018 11:00"
"2448",-8,"09/12/2018 4:55"
"2449",-8,"26/03/2019 6:30"
"2450",6,"26/03/2019 9:15"
"2451",15,"26/03/2019 6:00"
"2452",-5,"26/03/2019 10:50"
"2453",-13,"26/03/2019 13:00"
"2454",-15,"26/03/2019 9:35"
"2455",-5,"26/03/2019 5:40"
"2456",-10,"26/03/2019 13:15"
"2457",38,"26/03/2019 8:20"
"2458",-9,"26/03/2019 14:45"
"2459",-2,"26/03/2019 5:35"
"2460",3,"26/03/2019 4:55"
"2461",17,"26/03/2019 14:55"
"2462",-10,"26/03/2019 21:35"
"2463",-5,"26/03/2019 12:30"
"2464",-8,"26/03/2019 11:00"
"2465",-2,"26/03/2019 4:55"
"2466",-4,"29/01/2019 6:30"
"2467",12,"29/01/2019 9:15"
"2468",6,"29/01/2019 6:00"
"2469",-9,"29/01/2019 10:50"
"2470",-22,"29/01/2019 13:00"
"2471",-15,"29/01/2019 9:35"
"2472",2,"29/01/2019 5:40"
"2473",-3,"29/01/2019 13:15"
"2474",1,"29/01/2019 8:20"
"2475",3,"29/01/2019 14:45"
"2476",-10,"29/01/2019 5:35"
"2477",-6,"29/01/2019 4:55"
"2478",19,"29/01/2019 14:55"
"2479",-12,"29/01/2019 21:35"
"2480",0,"29/01/2019 12:30"
"2481",-13,"29/01/2019 11:00"
"2482",-7,"29/01/2019 4:55"
"2483",13,"10/08/2018 5:50"
"2484",-4,"10/08/2018 11:05"
"2485",21,"10/08/2018 9:35"
"2486",-10,"10/08/2018 5:40"
"2487",-8,"10/08/2018 9:00"
"2488",-11,"10/08/2018 15:15"
"2489",-5,"10/08/2018 12:40"
"2490",68,"10/08/2018 10:15"
"2491",-2,"16/09/2018 5:50"
"2492",32,"16/09/2018 11:05"
"2493",89,"16/09/2018 13:00"
"2494",-26,"16/09/2018 9:35"
"2495",-7,"16/09/2018 13:15"
"2496",-2,"16/09/2018 5:40"
"2497",80,"16/09/2018 9:00"
"2498",-12,"16/09/2018 15:15"
"2499",-14,"16/09/2018 18:10"
"2500",-7,"16/09/2018 12:40"
"2501",-13,"16/09/2018 10:15"
"2502",-11,"25/11/2018 9:15"
"2503",20,"25/11/2018 6:00"
"2504",-10,"25/11/2018 10:50"
"2505",-5,"25/11/2018 13:00"
"2506",-6,"25/11/2018 9:35"
"2507",29,"25/11/2018 13:15"
"2508",13,"25/11/2018 5:40"
"2509",10,"25/11/2018 6:30"
"2510",-17,"25/11/2018 8:20"
"2511",16,"25/11/2018 17:15"
"2512",-2,"25/11/2018 15:25"
"2513",0,"25/11/2018 18:45"
"2514",-1,"25/11/2018 14:45"
"2515",-8,"25/11/2018 5:35"
"2516",0,"25/11/2018 4:55"
"2517",33,"25/11/2018 14:55"
"2518",-2,"25/11/2018 21:35"
"2519",12,"25/11/2018 12:30"
"2520",-17,"25/11/2018 11:00"
"2521",3,"25/11/2018 4:55"
"2522",-8,"11/10/2018 5:50"
"2523",-3,"11/10/2018 11:05"
"2524",13,"11/10/2018 13:00"
"2525",-8,"11/10/2018 9:35"
"2526",11,"11/10/2018 5:40"
"2527",16,"11/10/2018 6:20"
"2528",3,"11/10/2018 9:00"
"2529",-5,"11/10/2018 13:15"
"2530",-20,"11/10/2018 15:15"
"2531",-8,"11/10/2018 18:10"
"2532",-3,"11/10/2018 12:40"
"2533",-3,"11/10/2018 10:15"
"2534",87,"17/08/2018 5:50"
"2535",51,"17/08/2018 11:05"
"2536",31,"17/08/2018 9:35"
"2537",58,"17/08/2018 13:15"
"2538",21,"17/08/2018 5:40"
"2539",55,"17/08/2018 9:00"
"2540",12,"17/08/2018 15:15"
"2541",6,"17/08/2018 18:10"
"2542",42,"17/08/2018 12:40"
"2543",65,"17/08/2018 10:15"
"2544",124,"12/01/2019 6:30"
"2545",77,"12/01/2019 6:00"
"2546",127,"12/01/2019 10:50"
"2547",102,"12/01/2019 13:00"
"2548",32,"12/01/2019 9:35"
"2549",7,"12/01/2019 5:40"
"2550",86,"12/01/2019 13:15"
"2551",92,"12/01/2019 5:35"
"2552",12,"12/01/2019 4:55"
"2553",155,"12/01/2019 14:55"
"2554",9,"12/01/2019 21:35"
"2555",10,"12/01/2019 12:30"
"2556",75,"12/01/2019 11:00"
"2557",24,"12/01/2019 4:55"
"2558",-15,"03/06/2018 6:20"
"2559",43,"03/06/2018 5:50"
"2560",-4,"03/06/2018 11:05"
"2561",1,"03/06/2018 13:00"
"2562",-20,"03/06/2018 9:35"
"2563",3,"03/06/2018 13:15"
"2564",-1,"03/06/2018 5:40"
"2565",7,"03/06/2018 9:00"
"2566",-8,"03/06/2018 15:15"
"2567",-24,"03/06/2018 18:10"
"2568",-2,"03/06/2018 12:40"
"2569",-10,"03/06/2018 10:15"
"2570",25,"04/05/2018 5:50"
"2571",9,"04/05/2018 11:05"
"2572",-5,"04/05/2018 9:35"
"2573",22,"04/05/2018 13:15"
"2574",8,"04/05/2018 5:40"
"2575",10,"04/05/2018 9:00"
"2576",-1,"04/05/2018 15:15"
"2577",63,"04/05/2018 15:35"
"2578",-11,"04/05/2018 18:10"
"2579",-8,"04/05/2018 12:40"
"2580",-12,"04/05/2018 10:15"
"2581",-5,"07/07/2018 6:20"
"2582",69,"07/07/2018 5:50"
"2583",-2,"07/07/2018 11:05"
"2584",45,"07/07/2018 13:00"
"2585",3,"07/07/2018 9:35"
"2586",17,"07/07/2018 5:40"
"2587",31,"07/07/2018 9:00"
"2588",46,"07/07/2018 13:15"
"2589",-1,"07/07/2018 15:15"
"2590",8,"07/07/2018 12:40"
"2591",-11,"07/07/2018 10:15"
"2592",-1,"13/04/2019 5:45"
"2593",9,"13/04/2019 6:25"
"2594",77,"13/04/2019 5:55"
"2595",65,"13/04/2019 11:05"
"2596",-3,"13/04/2019 13:05"
"2597",110,"13/04/2019 9:35"
"2598",38,"13/04/2019 5:35"
"2599",147,"13/04/2019 13:15"
"2600",21,"13/04/2019 9:00"
"2601",73,"13/04/2019 5:50"
"2602",11,"13/04/2019 4:30"
"2603",18,"13/04/2019 15:00"
"2604",35,"13/04/2019 17:50"
"2605",19,"13/04/2019 5:10"
"2606",3,"13/04/2019 16:40"
"2607",12,"13/04/2019 17:10"
"2608",152,"13/04/2019 17:20"
"2609",-1,"13/04/2019 21:45"
"2610",34,"13/04/2019 22:30"
"2611",57,"13/04/2019 19:55"
"2612",14,"13/04/2019 12:30"
"2613",22,"13/04/2019 9:35"
"2614",-3,"03/03/2019 6:30"
"2615",-12,"03/03/2019 9:15"
"2616",4,"03/03/2019 6:00"
"2617",-13,"03/03/2019 13:00"
"2618",-16,"03/03/2019 9:35"
"2619",8,"03/03/2019 13:15"
"2620",0,"03/03/2019 5:40"
"2621",-10,"03/03/2019 8:20"
"2622",-13,"03/03/2019 14:45"
"2623",-3,"03/03/2019 5:35"
"2624",1,"03/03/2019 4:55"
"2625",-4,"03/03/2019 14:55"
"2626",-10,"03/03/2019 21:35"
"2627",0,"03/03/2019 4:55"
"2628",19,"29/11/2018 6:30"
"2629",8,"29/11/2018 9:15"
"2630",28,"29/11/2018 6:00"
"2631",-5,"29/11/2018 10:50"
"2632",-12,"29/11/2018 13:00"
"2633",-5,"29/11/2018 9:35"
"2634",7,"29/11/2018 5:40"
"2635",1,"29/11/2018 13:15"
"2636",-11,"29/11/2018 8:20"
"2637",-5,"29/11/2018 18:45"
"2638",5,"29/11/2018 14:45"
"2639",1,"29/11/2018 5:35"
"2640",-1,"29/11/2018 4:55"
"2641",0,"29/11/2018 15:25"
"2642",-13,"29/11/2018 17:15"
"2643",5,"29/11/2018 4:55"
"2644",28,"29/11/2018 14:55"
"2645",-11,"29/11/2018 21:35"
"2646",3,"29/11/2018 12:30"
"2647",-9,"29/11/2018 11:00"
"2648",-2,"09/10/2018 5:50"
"2649",18,"09/10/2018 11:05"
"2650",8,"09/10/2018 13:00"
"2651",-24,"09/10/2018 9:35"
"2652",-5,"09/10/2018 5:40"
"2653",-4,"09/10/2018 6:20"
"2654",9,"09/10/2018 9:00"
"2655",11,"09/10/2018 13:15"
"2656",-8,"09/10/2018 15:15"
"2657",-11,"09/10/2018 12:40"
"2658",-7,"09/10/2018 10:15"
"2659",66,"05/05/2018 5:50"
"2660",27,"05/05/2018 11:05"
"2661",4,"05/05/2018 13:00"
"2662",-18,"05/05/2018 9:35"
"2663",3,"05/05/2018 5:40"
"2664",-7,"05/05/2018 9:00"
"2665",-8,"05/05/2018 13:15"
"2666",13,"05/05/2018 15:15"
"2667",-3,"05/05/2018 15:35"
"2668",-17,"05/05/2018 18:10"
"2669",-4,"05/05/2018 12:40"
"2670",31,"05/05/2018 10:15"
"2671",35,"16/02/2019 6:30"
"2672",-6,"16/02/2019 9:15"
"2673",27,"16/02/2019 6:00"
"2674",-7,"16/02/2019 10:50"
"2675",-13,"16/02/2019 13:00"
"2676",-10,"16/02/2019 9:35"
"2677",15,"16/02/2019 13:15"
"2678",11,"16/02/2019 8:20"
"2679",-2,"16/02/2019 14:45"
"2680",24,"16/02/2019 4:55"
"2681",6,"16/02/2019 14:55"
"2682",-18,"16/02/2019 21:35"
"2683",-10,"16/02/2019 12:30"
"2684",-12,"16/02/2019 11:00"
"2685",95,"16/02/2019 4:55"
"2686",36,"22/04/2019 15:25"
"2687",250,"22/04/2019 6:25"
"2688",-1,"22/04/2019 5:55"
"2689",-7,"22/04/2019 11:05"
"2690",-5,"22/04/2019 13:05"
"2691",2,"22/04/2019 9:35"
"2692",92,"22/04/2019 5:35"
"2693",70,"22/04/2019 13:15"
"2694",-5,"22/04/2019 9:00"
"2695",-10,"22/04/2019 5:50"
"2696",5,"22/04/2019 4:30"
"2697",-7,"22/04/2019 15:00"
"2698",-7,"22/04/2019 17:50"
"2699",-4,"22/04/2019 5:10"
"2700",42,"22/04/2019 16:40"
"2701",35,"22/04/2019 17:10"
"2702",-6,"22/04/2019 5:15"
"2703",70,"22/04/2019 17:20"
"2704",16,"22/04/2019 19:15"
"2705",-1,"22/04/2019 21:45"
"2706",-19,"22/04/2019 22:30"
"2707",22,"22/04/2019 19:55"
"2708",14,"22/04/2019 12:30"
"2709",82,"22/04/2019 9:35"
"2710",155,"23/03/2019 6:30"
"2711",31,"23/03/2019 9:15"
"2712",20,"23/03/2019 6:00"
"2713",113,"23/03/2019 10:50"
"2714",-2,"23/03/2019 13:00"
"2715",-17,"23/03/2019 9:35"
"2716",-2,"23/03/2019 5:40"
"2717",49,"23/03/2019 13:15"
"2718",13,"23/03/2019 8:20"
"2719",6,"23/03/2019 14:45"
"2720",6,"23/03/2019 5:35"
"2721",-6,"23/03/2019 4:55"
"2722",112,"23/03/2019 14:55"
"2723",-3,"23/03/2019 12:30"
"2724",-16,"23/03/2019 11:00"
"2725",-1,"23/03/2019 4:55"
"2726",-10,"28/07/2018 6:20"
"2727",61,"28/07/2018 5:50"
"2728",-5,"28/07/2018 11:05"
"2729",-2,"28/07/2018 13:00"
"2730",-7,"28/07/2018 9:35"
"2731",15,"28/07/2018 5:40"
"2732",-7,"28/07/2018 9:00"
"2733",44,"28/07/2018 13:15"
"2734",-14,"28/07/2018 15:15"
"2735",-12,"28/07/2018 18:10"
"2736",-19,"28/07/2018 12:40"
"2737",17,"28/07/2018 10:15"
"2738",-3,"04/11/2018 6:30"
"2739",-13,"04/11/2018 6:00"
"2740",67,"04/11/2018 13:00"
"2741",-10,"04/11/2018 9:35"
"2742",29,"04/11/2018 13:15"
"2743",-9,"04/11/2018 5:40"
"2744",-5,"04/11/2018 4:55"
"2745",-8,"04/11/2018 5:50"
"2746",8,"04/11/2018 17:15"
"2747",78,"04/11/2018 12:30"
"2748",-23,"04/11/2018 11:00"
"2749",33,"30/05/2018 6:20"
"2750",-8,"30/05/2018 5:50"
"2751",13,"30/05/2018 11:05"
"2752",43,"30/05/2018 13:00"
"2753",204,"30/05/2018 9:35"
"2754",52,"30/05/2018 5:40"
"2755",-4,"30/05/2018 9:00"
"2756",39,"30/05/2018 18:10"
"2757",-9,"30/05/2018 12:40"
"2758",-7,"30/05/2018 10:15"
"2759",102,"01/08/2018 6:20"
"2760",66,"01/08/2018 5:50"
"2761",5,"01/08/2018 11:05"
"2762",-12,"01/08/2018 13:00"
"2763",3,"01/08/2018 9:35"
"2764",-1,"01/08/2018 13:15"
"2765",103,"01/08/2018 5:40"
"2766",-9,"01/08/2018 9:00"
"2767",-1,"01/08/2018 15:15"
"2768",-5,"01/08/2018 18:10"
"2769",-9,"01/08/2018 12:40"
"2770",11,"01/08/2018 10:15"
"2771",-5,"28/11/2018 6:00"
"2772",9,"28/11/2018 10:50"
"2773",-4,"28/11/2018 13:00"
"2774",-7,"28/11/2018 9:35"
"2775",-7,"28/11/2018 13:15"
"2776",-5,"28/11/2018 5:40"
"2777",-9,"28/11/2018 6:30"
"2778",5,"28/11/2018 8:20"
"2779",-9,"28/11/2018 17:15"
"2780",-2,"28/11/2018 15:25"
"2781",0,"28/11/2018 18:45"
"2782",1,"28/11/2018 14:45"
"2783",0,"28/11/2018 5:35"
"2784",-2,"28/11/2018 4:55"
"2785",25,"28/11/2018 14:55"
"2786",-10,"28/11/2018 21:35"
"2787",-3,"28/11/2018 12:30"
"2788",-7,"28/11/2018 11:00"
"2789",-4,"28/11/2018 4:55"
"2790",123,"21/06/2018 6:20"
"2791",1,"21/06/2018 5:50"
"2792",204,"21/06/2018 11:05"
"2793",35,"21/06/2018 13:00"
"2794",32,"21/06/2018 9:35"
"2795",58,"21/06/2018 5:40"
"2796",7,"21/06/2018 9:00"
"2797",21,"21/06/2018 13:15"
"2798",37,"21/06/2018 15:15"
"2799",120,"21/06/2018 15:35"
"2800",121,"21/06/2018 18:10"
"2801",0,"21/06/2018 12:40"
"2802",-11,"21/06/2018 10:15"
"2803",-4,"12/02/2019 6:30"
"2804",19,"12/02/2019 9:15"
"2805",6,"12/02/2019 6:00"
"2806",19,"12/02/2019 10:50"
"2807",-6,"12/02/2019 13:00"
"2808",2,"12/02/2019 9:35"
"2809",-1,"12/02/2019 5:40"
"2810",6,"12/02/2019 13:15"
"2811",5,"12/02/2019 8:20"
"2812",0,"12/02/2019 14:45"
"2813",2,"12/02/2019 5:35"
"2814",-1,"12/02/2019 4:55"
"2815",41,"12/02/2019 14:55"
"2816",-10,"12/02/2019 21:35"
"2817",5,"12/02/2019 12:30"
"2818",-4,"12/02/2019 11:00"
"2819",-13,"12/02/2019 4:55"
"2820",9,"19/11/2018 6:00"
"2821",3,"19/11/2018 10:50"
"2822",-17,"19/11/2018 13:00"
"2823",-21,"19/11/2018 9:35"
"2824",-5,"19/11/2018 5:40"
"2825",-7,"19/11/2018 6:30"
"2826",0,"19/11/2018 13:15"
"2827",-4,"19/11/2018 8:20"
"2828",3,"19/11/2018 14:55"
"2829",7,"04/12/2018 6:30"
"2830",-5,"04/12/2018 9:15"
"2831",4,"04/12/2018 6:00"
"2832",43,"04/12/2018 10:50"
"2833",27,"04/12/2018 13:00"
"2834",-3,"04/12/2018 9:35"
"2835",18,"04/12/2018 5:40"
"2836",-13,"04/12/2018 13:15"
"2837",3,"04/12/2018 8:20"
"2838",-19,"04/12/2018 17:15"
"2839",-4,"04/12/2018 15:25"
"2840",-1,"04/12/2018 18:45"
"2841",-11,"04/12/2018 14:45"
"2842",-8,"04/12/2018 5:35"
"2843",8,"04/12/2018 4:55"
"2844",3,"04/12/2018 14:55"
"2845",-12,"04/12/2018 21:35"
"2846",0,"04/12/2018 12:30"
"2847",-3,"04/12/2018 11:00"
"2848",-5,"04/12/2018 4:55"
"2849",7,"11/01/2019 6:00"
"2850",89,"11/01/2019 10:50"
"2851",11,"11/01/2019 13:00"
"2852",46,"11/01/2019 9:35"
"2853",25,"11/01/2019 13:15"
"2854",1,"11/01/2019 5:40"
"2855",6,"11/01/2019 6:30"
"2856",10,"11/01/2019 8:20"
"2857",4,"11/01/2019 14:45"
"2858",33,"11/01/2019 5:35"
"2859",19,"11/01/2019 4:55"
"2860",88,"11/01/2019 14:55"
"2861",25,"11/01/2019 12:30"
"2862",33,"11/01/2019 11:00"
"2863",0,"11/01/2019 4:55"
"2864",6,"31/10/2018 6:00"
"2865",-5,"31/10/2018 10:50"
"2866",-10,"31/10/2018 13:00"
"2867",-6,"31/10/2018 9:35"
"2868",-4,"31/10/2018 13:15"
"2869",0,"31/10/2018 5:40"
"2870",4,"31/10/2018 8:20"
"2871",4,"31/10/2018 5:50"
"2872",31,"31/10/2018 14:55"
"2873",-2,"31/10/2018 12:30"
"2874",-12,"31/10/2018 11:00"
"2875",26,"17/04/2019 6:00"
"2876",55,"17/04/2019 6:25"
"2877",66,"17/04/2019 5:55"
"2878",31,"17/04/2019 11:05"
"2879",49,"17/04/2019 13:05"
"2880",129,"17/04/2019 9:35"
"2881",50,"17/04/2019 13:15"
"2882",25,"17/04/2019 5:35"
"2883",38,"17/04/2019 9:00"
"2884",34,"17/04/2019 5:50"
"2885",8,"17/04/2019 4:30"
"2886",72,"17/04/2019 15:00"
"2887",-5,"17/04/2019 17:50"
"2888",1,"17/04/2019 5:10"
"2889",1,"17/04/2019 16:40"
"2890",-3,"17/04/2019 17:10"
"2891",51,"17/04/2019 17:20"
"2892",45,"17/04/2019 19:15"
"2893",-8,"17/04/2019 21:45"
"2894",-15,"17/04/2019 22:30"
"2895",2,"17/04/2019 19:55"
"2896",11,"17/04/2019 12:30"
"2897",2,"17/04/2019 9:35"
"2898",12,"05/09/2018 6:20"
"2899",4,"05/09/2018 5:50"
"2900",-8,"05/09/2018 11:05"
"2901",-13,"05/09/2018 13:00"
"2902",-14,"05/09/2018 9:35"
"2903",13,"05/09/2018 13:15"
"2904",-7,"05/09/2018 5:40"
"2905",-5,"05/09/2018 9:00"
"2906",-8,"05/09/2018 15:15"
"2907",-21,"05/09/2018 12:40"
"2908",7,"05/09/2018 10:15"
"2909",1,"21/03/2019 6:30"
"2910",-4,"21/03/2019 6:00"
"2911",7,"21/03/2019 10:50"
"2912",-4,"21/03/2019 13:00"
"2913",-6,"21/03/2019 9:35"
"2914",3,"21/03/2019 5:40"
"2915",6,"21/03/2019 9:15"
"2916",78,"21/03/2019 8:20"
"2917",-6,"21/03/2019 14:45"
"2918",-8,"21/03/2019 5:35"
"2919",-5,"21/03/2019 4:55"
"2920",35,"21/03/2019 14:55"
